,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
737,Mo Edwards,EastKy,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,11.7,9.3,9,10,105,1
738,Walker Merrill,Tenn,0,3,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0.7,12.9,2.1,9,8,116,3
739,Jayden Ballard,OhioSt,0,2,0,4,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,17.2,2.2,9,8,155,1
740,Kevin Terry,Kansas,0,3,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0.7,10.3,2.4,9,8,93,0
741,Dariyan Wiley,UL-Mon,0,1,0,1,3,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0.8,9.1,2.8,9,7,82,0
742,Yulkeith Brown,TexA&M,0,2,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.3,12.4,2.3,9,6,112,1
743,Bryce Bailey,MiddTn,0,0,0,1,0,0,0,1,0,0,3,1,1,1,0,0,0,1,0,0,0.9,6.3,1.8,9,6,57,0
744,Jaxon Smith-Njigba,OhioSt,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.0,4.8,2.2,9,5,43,0
745,Marcus Bellon,UTEP,0,1,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0.8,9.2,2.4,9,5,83,1
746,Jaylon Robinson,Miss,0,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3,3.2,2.3,9,5,29,0
747,Caleb Anderson,Akron,0,0,1,0,1,0,1,0,2,1,0,0,0,1,2,0,0,0,0,0,0.9,4.3,1.8,9,5,39,0
748,Anthony Williams,Akron,0,0,5,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.8,4.0,1.8,9,4,36,0
749,Will Derrick,UL-Mon,0,0,1,0,3,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0.8,4.1,2.8,9,4,37,0
750,Teddy Knox,SMU,0,2,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0.8,0.3,1.8,9,4,3,0
751,Kenny Brewer III,CentMi,0,0,0,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.9,2.8,2.4,9,3,25,0
752,Isaiah Washington,Rut,0,0,1,0,3,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0.8,6.6,2.8,9,3,59,1
753,Devin Boddie,Vandy,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.8,2.6,9,3,61,0
754,Tarique Milton,Tex,0,0,0,0,2,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0.8,4.4,2.2,9,2,40,0
755,Tobias Merriweather,ND,0,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,3,0,0,0,1.3,4.6,2.7,9,1,41,1
756,Makai Jackson,StF-Pa,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,123.9,24.2,8,85,991,9
757,Ryan Flournoy,SEMO,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,123.0,20.5,8,61,984,7
758,Darryle Simmons,SFA,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,31.1,25.8,8,23,249,1
759,Jahod Booker,MoStU,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,37.5,18.2,8,22,300,1
760,Javaughn Williams,Ark-PB,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,29.4,20.5,8,19,235,0
761,Javaughn Williams,Ark-PB,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,29.4,20.5,8,19,235,0
762,Shane Dailey,IdaSt,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,21.9,12.1,8,19,175,1
763,Sam Kenerson,GaSo,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,16.3,1.3,8,8,130,0
764,Hank Beatty,Ill,1,1,0,0,0,0,2,0,0,1,1,0,0,2,0,0,0,0,0,0,0.7,3.1,2.1,8,7,25,0
765,Colby Bowman,Stan,0,0,0,0,0,2,0,0,0,0,1,0,1,4,0,0,0,0,0,0,0.9,5.5,1.8,8,7,44,0
766,Brody Belt,Neb,2,0,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3,8.0,2.4,8,7,64,1
767,Koali Nishigaya,Hawaii,0,0,0,0,0,0,3,2,0,0,0,2,1,0,0,0,0,0,0,0,2.0,9.0,1.7,8,6,72,0
768,Isaac Jernagin,SJSU,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,8,0,0,0.7,6.0,1.9,8,6,48,0
769,Blake Nowell,TCU,0,1,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0.6,10.8,1.9,8,6,86,0
770,Isaac Jernagin,SJSU,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,8,0,0,0.7,6.0,1.9,8,6,48,0
771,Braylin Presley,OkSt,0,1,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1.1,3.3,1.5,8,5,26,0
772,Noah Thomas,TexA&M,0,1,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,0,0,0,0.8,6.4,2.1,8,5,51,2
773,Michael Hetzel,App,0,1,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.7,8.9,2.3,8,5,71,0
774,Matt Salerno,ND,0,1,0,1,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0.6,7.8,2.4,8,5,62,1
775,Anderson Grover,WashSt,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,0,1,0,0,0,0.8,6.4,1.6,8,5,51,1
776,Bryce Bohanon,Tulane,0,0,1,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,0,0,0.6,8.1,2.2,8,4,65,0
777,Demontrez Brown,Troy,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6,6.5,2.1,8,4,52,0
778,Jack Reynolds,CHAR,0,0,3,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.6,2.1,1.9,8,3,17,0
779,Dennis Robinson,TxSt,0,3,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1.1,1.6,1.8,8,3,13,0
780,Demarcus Gregory,TxSt,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.9,1.8,8,3,23,0
781,Demarcus Jones,SouMis,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,1,0,0,0,0.7,7.0,2.4,8,3,56,0
782,Jacob Bell,Murray,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,11.4,17.8,8,3,91,1
783,Ty Robinson,Colo,0,0,0,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,3.9,2.2,8,3,31,0
784,Douglas Emilien,Kansas,0,0,0,0,0,1,1,1,2,0,0,0,1,1,0,0,0,0,1,0,0.7,2.6,2.2,8,2,21,1
785,Chase Sowell,Colo,0,2,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.9,2.2,8,2,23,0
786,Leroy Henley,Rich,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,118.9,20.6,7,73,832,10
787,Elijah Sarratt,StF-Pa,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,100.0,21.2,7,42,700,13
788,Dawson Snyder,StF-Pa,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,108.3,21.2,7,38,758,4
789,Benjamin Omayebu,IdaSt,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,34.7,10.6,7,26,243,2
790,Jamison Warren,NCA&T,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,23.7,31.8,7,20,166,1
791,Jakobie Keeney-James,EastWa,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,32.6,11.1,7,18,228,1
792,Noah Smith,SamHou,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,22.9,25.0,7,16,160,1
793,Kellen Stewart,APSU,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0.9,25.9,12.5,7,12,181,2
794,Giancarlo Woods,CalPly,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20.7,18.4,7,10,145,2
795,Ty Jones,Fres,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0.5,8.7,1.5,7,6,61,0
796,Demariyon Houston,Missou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1.4,5.6,1.8,7,6,39,1
797,Chandler Speights,TxSt,0,0,0,0,0,0,1,0,0,0,0,2,1,3,0,0,0,0,0,0,0.6,4.3,1.6,7,6,30,0
798,Clay Geary,Minn,0,0,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,12.1,2.5,7,6,85,1
799,Jimmy Holiday,Tenn,0,4,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.6,15.1,1.7,7,6,106,1
800,Cadarrius Thompson,GaSt,0,0,0,1,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1.0,7.4,2.4,7,5,52,0
801,Shawn Naim,Akron,0,0,0,1,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.7,6.0,1.4,7,5,42,0
802,Peyton Higgins,Troy,0,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,13.1,1.8,7,5,92,1
803,K.D. Hutchinson,WestKy,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,6.9,1.1,7,5,48,0
804,Jonah Morris,Ill,2,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,7.9,1.8,7,4,55,0
805,Dekel Crowdus,Kty,0,0,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.7,11.7,2.0,7,4,82,0
806,Isaiah Jones,Syr,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,8.6,2.0,7,4,60,1
807,Jacolby Hewitt,FIU,0,0,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.9,7.4,1.5,7,4,52,0
808,Dee Wiggins,Lou,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,9.6,2.0,7,4,67,0
809,Trent Whittemore,Fla,0,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.4,2.0,7,4,87,0
810,Marquel Tinsley,MiddTn,0,3,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.0,1.4,7,3,14,0
811,Cade McDonald,MSU,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,4.4,1.7,7,3,31,0
812,Dean Tate,BallSt,0,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.9,2.7,1.5,7,3,19,0
813,Jaedon Wilson,Ark,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0.8,7.0,2.0,7,3,49,0
814,Darius De Los Reyes,SDSU,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.7,3.7,2.1,7,3,26,0
815,Caleb Coombs,Marsh,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0.8,2.9,2.0,7,3,20,0
816,Jayshon Platt,FlaAtl,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.6,3.7,1.9,7,3,26,0
817,Umari Hatcher,Syr,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.7,6.0,2.0,7,3,42,1
818,Langston Lewis,CentMi,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.4,7.4,1.8,7,2,52,1
819,Jalen May,SouMis,0,0,0,3,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0.8,12.4,2.1,7,2,87,1
820,Jay Fair,Auburn,0,0,0,0,0,1,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0.7,4.9,2.4,7,2,34,0
821,Jay Barry,FIU,0,0,2,0,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.6,0.6,1.5,7,1,4,0
822,Isaiah Davis,Tx-SA,0,0,0,2,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0.6,2.3,1.4,7,1,16,0
823,Terrance Dixon,GaSt,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.4,7,0,0,0
824,Coleman Owen,NoAri,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,115.0,21.4,6,62,690,4
825,Hendrix Johnson,NoAri,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,111.8,21.4,6,60,671,5
826,Chris Coleman,CalPly,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,156.5,15.8,6,60,939,5
827,Ty James,Merc,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,184.2,16.7,6,52,1105,13
828,Mason Pierce,McNe,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,85.3,28.6,6,40,512,2
829,Tim Patrick,SoUt,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,56.8,28.6,6,39,341,1
830,Deion McShane,NoIa,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,87.7,18.2,6,34,526,2
831,Chandler Brayboy,Elon,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,79.2,17.6,6,28,475,3
832,Chedon James,IdaSt,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,34.3,9.1,6,26,206,1
833,DreSean Kendrick,W&M,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,61.0,31.6,6,26,366,2
834,Daemon Dawkins,Ark-PB,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,35.0,15.4,6,22,210,0
835,Rahmon Hart,Duq,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,18.3,10.2,6,13,110,0
836,Ife Adeyi,SamHou,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,20.7,21.4,6,12,124,0
837,Mike Pettway,JacSt,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,30.5,37.5,6,11,183,0
838,Matt Sykes,UCLA,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.5,14.3,1.4,6,6,86,1
839,Darius Lewis,GaSo,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.7,8.2,1.0,6,6,49,0
840,Boobie Curry,Buff,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0.8,12.2,1.3,6,6,73,0
841,Will Taylor,Clem,0,4,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0.6,2.7,1.3,6,5,16,1
842,Antonio Harmon,MissSt,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,10.2,1.0,6,5,61,0
843,Blue Smith,Cin,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0.5,10.3,1.5,6,5,62,0
844,Will Taylor,Clem,0,4,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0.6,2.7,1.3,6,5,16,1
845,Anthony Simpson,Ari,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.5,10.7,1.3,6,5,64,0
846,Malachi Fields,UVa,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6.0,9.7,1.8,6,5,58,1
847,DeMarcus Harris,Kty,0,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0.5,15.0,1.8,6,4,90,0
848,Wesley Grimes,Wake,0,1,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0.9,5.5,1.3,6,4,33,1
849,LaMarcus Brand,GaSt,0,1,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.9,4.2,2.1,6,4,25,0
850,CJ Williams,USC,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0.7,5.7,1.2,6,4,34,0
851,Omar Manning,Neb,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,4.7,1.8,6,4,28,0
852,Cameron Wright,Mem,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0.6,6.2,1.4,6,4,37,0
853,Terrell Warner,NMSt,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.5,7.0,2.0,6,3,42,1
854,Jesiah Irish,OreSt,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,7.7,1.9,6,3,46,0
855,Khaleb Coleman,Lib,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,6.2,1.5,6,3,37,1
856,Darren Wilson,IaSt,0,2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.5,8.8,1.3,6,3,53,0
857,Tyson Davis,CentMi,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1.2,9.0,1.6,6,3,54,1
858,Irone Jackson,CentMi,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0.5,3.2,1.6,6,3,19,0
859,Brandon Engel,AF,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0.5,6.7,7.1,6,3,40,0
860,CJ Daniels,Lib,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1.2,6.3,1.5,6,3,38,1
861,Silas Starr,Stan,0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,2.8,1.4,6,3,17,0
862,Marquez Bell,ODU,0,0,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0.9,4.5,1.5,6,3,27,0
863,Talyn Shettron,OkSt,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1.5,5.2,1.2,6,3,31,1
864,Joshua Thompson,GaSo,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0.5,29.8,1.0,6,3,179,1
865,Jordan Brown,TxTch,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,3.0,1.1,6,3,18,0
866,Austin Osborne,BGSU,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,1.2,3.2,1.4,6,2,19,0
867,Zach Westmoreland,EastMi,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,4.5,1.6,6,2,27,0
868,Malcolm Johnson,Auburn,0,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.7,2.1,6,2,28,0
869,Marcayll Jones,Mem,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.7,1.4,6,2,10,0
870,Onuma Dieke,UMass,0,0,0,0,0,0,0,2,0,6,2,2,0,0,0,0,0,0,0,0,0.8,0.5,2.2,6,1,3,0
871,Onuma Dieke,UMass,0,0,0,0,0,0,0,2,0,6,2,2,0,0,0,0,0,0,0,0,0.8,0.5,2.2,6,1,3,0
872,Cole Caterbone,Army,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0.5,1.2,5.9,6,1,7,0
873,BJ Alexander,FlaAtl,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,6,0,0,0
874,Jacob Herres,Rich,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,191.6,14.7,5,77,958,6
875,Xavier Gipson,SFA,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,232.6,16.1,5,65,1163,7
876,James Burns,APSU,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,103.4,8.9,5,39,517,5
877,Jacob Sharp,Web,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,109.2,23.8,5,35,546,3
878,Trey Goodman,APSU,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,71.8,8.9,5,32,359,4
879,Chrysten Cochran,Ark-PB,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,67.2,12.8,5,28,336,1
880,Ezeriah Anderson,Camp,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,77.4,13.5,5,28,387,3
881,Tyron Arnett,Chat,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,59.6,29.4,5,26,298,0
882,Julian Hicks,Albany,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,69.0,16.7,5,24,345,6
883,Taylor Shields,Murray,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,93.0,11.1,5,22,465,5
884,Joshua Matthews,McNe,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,41.6,23.8,5,17,208,2
885,Christian Fredericksen,IdaSt,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,43.4,7.6,5,14,217,2
886,Kenji Lewis,Ark-PB,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31.0,12.8,5,11,155,2
887,JR Waters,Gram,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,31.2,29.4,5,8,156,1
888,Lewis Bond,BC,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,10.2,1.1,5,5,51,0
889,Terez Traynor,Idaho,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,10.2,9.3,5,5,51,0
890,Jostein Clarke,UTEP,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,5.6,1.3,5,4,28,0
891,Jay'Juan Townsend,USA,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,12.4,1.1,5,4,62,0
892,Craig Burt,WestKy,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,14.0,0.8,5,4,70,0
893,De'Nylon Morrissette,UGa,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.8,1.1,5,4,34,0
894,Stephen Martin,UCF,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0.4,11.6,1.1,5,4,58,1
895,Omari Kelly,Auburn,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.4,11.2,1.7,5,3,56,0
896,Malick Meiga,PSU,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4,3.8,1.2,5,3,19,0
897,Randall St. Felix,FIU,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.8,1.1,5,3,19,0
898,Broc Thompson,Purdue,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.6,0.9,5,3,28,0
899,Andrew Paige,MiddTn,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2.5,6.8,1.0,5,3,34,0
900,Nigel Drummond,Ohio,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.4,1.1,5,3,27,0
901,Tyler Morris,Mich,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0.6,5.0,1.4,5,3,25,0
902,Gavin Freeman,Okla,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0.4,9.2,1.2,5,3,46,0
903,Trey Blount,CHAR,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,2.8,1.2,5,3,14,0
904,Jaylen Ellis,Baylor,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1.0,30.8,1.3,5,3,154,1
905,Bryson Jackson,NorTx,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.0,1.2,5,2,20,0
906,Malik Bowen-Sims,Duke,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0.5,3.6,1.3,5,2,18,0
907,Kaevion Mack,WestMi,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,4.2,1.5,5,2,21,0
908,Munir McClain,Utah,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0.6,3.6,1.1,5,2,18,0
909,Anthony Smith,NCSU,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,11.6,1.1,5,2,58,1
910,Cole Wright,Boise,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,11.8,1.3,5,2,59,0
911,Dane Olson,ColoSt,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0.5,3.6,1.6,5,2,18,0
912,Tar'Varish Dawson,Auburn,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,6.0,1.7,5,2,30,0
913,Austin Erickson,NM,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,3.8,2.1,5,2,19,0
914,Alec Wick,Iowa,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.2,1.4,5,2,31,0
915,Javonte Sherman,MiddTn,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,3.2,1.0,5,1,16,0
916,Reginald Virgil,Mia-O,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,5.6,1.5,5,1,28,0
917,Isaiah Holiness,UMass,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.6,1.9,5,1,13,0
918,Jayden Gibson,Okla,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.4,1.2,5,1,12,0
919,Ben Jefferson,AF,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,3.4,6.0,5,1,17,0
920,Jordyn Williams,CentMi,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3,5,0,0,0
921,Jalen Royals,UtahSt,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3,5,0,0,0
