,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
1107,Keyshaun Pipkin,NIU,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.0,0.6,2,1,8,0
1108,Marshaun Brown,Nevada,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.0,0.6,2,1,14,0
1109,Caleb Goodie,ColoSt,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-0.5,0.4,2,1,-1,0
1110,De'Andre Coleman,CoastC,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.2,13.5,0.5,2,1,27,1
1111,William Fowles,Lou,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.5,0.5,2,1,7,0
1112,Clay Swinney,Clem,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,12.0,0.4,2,1,24,0
1113,David Wells Jr.,OreSt,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1.0,3.0,0.5,2,1,6,0
1114,Shatavious Hogan,CentMi,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.5,0.6,2,1,17,0
1115,Karmello English,Mich,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.0,0.6,2,1,4,1
1116,Treymon Echols,KentSt,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,2,0,0,0
1117,Dakota Williams,LaTech,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1118,DeAndre Moore,Tex,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.4,2,0,0,0
1119,Marquez Bell,ODU,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1120,Chase Jenkins,Rice,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1121,Mike Jackson,FIU,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1122,Lucas Flores,UTEP,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1123,Leon Neal Jr.,WashSt,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,2,0,0,0
1124,Cam Vaughn,JacSt,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1125,Jacob Bostick,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.6,2,0,0,0
1126,Reggie Fleurima,NW,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1127,Braxton Crouse,MiddTn,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1128,Shelton Sampson,LSU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1129,Veshe Daniyan,Army,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2,2,0,0,0
1130,Steven Fiso,Hawaii,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,2,0,0,0
1131,Frank Covey IV,NW,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1132,Michael Bittner,Tenn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.5,2,0,0,0
1133,Ronan Hanafin,Clem,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.0,0.0,0.4,2,0,0,0
1134,Zay Brantley,Merc,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6.7,2,0,0,0
1135,Jalen Vanderbosch,Toledo,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1136,Giancarlo Woods,CalPly,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,498.0,4.2,1,50,498,4
1137,Hunter Wood,MoStU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,372.0,4.8,1,27,372,5
1138,Mo Edwards,EastKy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,348.0,1.9,1,23,348,1
1139,Jihad Marks,McNe,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,249.0,7.1,1,17,249,3
1140,Kevin Barnett,InSt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,167.0,3.2,1,15,167,0
1141,Braeden Heald,Maine,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,190.0,2.4,1,13,190,0
1142,Ismael Fuller,HouBap,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,145.0,3.6,1,9,145,1
1143,Avery Williams,TennSt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,45.0,4.5,1,7,45,0
1144,Canen Adrian,TennSt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,66.0,4.5,1,6,66,1
1145,Onuma Dieke,Elon,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,66.0,2.8,1,6,66,0
1146,Onuma Dieke,Elon,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,66.0,2.8,1,6,66,0
1147,Jamall Mensah,URI,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,82.0,2.7,1,6,82,0
1148,Landyn Backey,Elon,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,75.0,2.8,1,3,75,0
1149,Rykem Laney,GaSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,12.0,0.3,1,1,12,0
1150,Andrew Maleski,TexA&M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3,5.0,0.2,1,1,5,0
1151,Erik Pizarro,KanSt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,5.0,0.2,1,1,5,0
1152,Jonathan Davidson,Baylor,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,18.0,0.2,1,1,18,0
1153,Dalen Cambre,UL-Laf,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,18.0,0.3,1,1,18,0
1154,Taji Johnson,BC,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,19.0,0.3,1,1,19,0
1155,Marcello Bussey,Mem,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.0,0.2,1,1,4,0
1156,Hampton Earle,Clem,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2.0,0.2,1,1,2,0
1157,Max Patterson,Rut,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5.0,0.4,1,1,5,0
1158,Cataurus Hicks,Lou,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,11.0,0.3,1,1,11,0
1159,Antoine Sullivan,Fres,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,6.0,0.2,1,1,6,0
1160,Caleb Merritt,Wyo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7.0,0.3,1,1,7,0
1161,Victor Snow,Buff,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1,12.0,0.3,1,1,12,0
1162,Keegan Wilburn,Ohio,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4.0,0.3,1,1,4,0
1163,JJ Henry,Miss,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,11.0,0.3,1,1,11,0
1164,Braylon James,ND,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,12.0,0.3,1,1,12,0
1165,Dylan Braithwaite,Rut,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,0.4,1,1,10,0
1166,Corri Milliner,UAB,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,59.0,0.2,1,1,59,0
1167,Haakon Anderson,Wisc,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8.0,0.2,1,1,8,0
1168,Jack Kennedy,NW,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5.0,0.3,1,1,5,0
1169,Keontez Lewis,Wisc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,0.2,1,1,12,0
1170,Davion Dozier,Ark,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,14.0,0.3,1,1,14,1
1171,Chris Culliver,UNC,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,41.0,0.2,1,1,41,1
1172,Jamarien Wheeler,EastMi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3,7.0,0.3,1,1,7,0
1173,Taharin Sudderth,MiddTn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,5.0,0.2,1,1,5,0
1174,Reed Harris,BC,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3,2.0,0.3,1,1,2,0
1175,Jordan Napier,SDSU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,-2.0,0.3,1,1,-2,0
1176,Jamal Glaspie,NoAri,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.0,3.7,1,1,19,0
1177,Kris Hutson,Oregon,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.0,0.2,1,1,8,0
1178,Langston Anderson,TxSt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,21.0,0.2,1,1,21,0
1179,Jaylen Sargent,Wyo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,15.0,0.3,1,1,15,0
1180,Troy Lewis,JMU,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.0,0.2,1,1,5,0
1181,Xayvion Turner-Bradshaw,VaTech,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9.0,0.3,1,1,9,0
1182,Peyton Sawyer,Hou,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1.0,0.2,1,1,1,0
1183,Chris Rhone,CoastC,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,33.0,0.2,1,1,33,0
1184,Cristian Driver,PSU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,8.0,0.2,1,1,8,0
1185,Arhmad Branch,Purdue,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,7.0,0.3,1,1,7,0
1186,Nathan Roberts,Tenn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,-1.0,0.2,1,1,-1,0
1187,Denzil Alleyne,WestKy,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8.0,0.2,1,1,8,1
1188,Jake Taylor,Duke,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14.0,0.3,1,1,14,0
1189,Don Munnerlyn,Toledo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14.0,0.3,1,1,14,0
1190,Zion Fowler-El,Pitt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,-3.0,0.3,1,1,-3,0
1191,De'Corian Clark,Tx-SA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.0,0.2,1,1,2,0
1192,Deon Fountain,CoastC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,6.0,0.2,1,1,6,0
1193,Drayden Dickmann,Rice,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,-1.0,0.2,1,1,-1,0
1194,Elijah Downing,Lou,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,7.0,0.3,1,1,7,0
1195,Jaxson Lavender,SMU,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,20.0,0.2,1,1,20,0
1196,Cole Speer,UGa,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7.0,0.2,1,1,7,0
1197,Luke Bennett,UGa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,0.2,1,1,2,0
1198,Landon Rogers,UNLV,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7.0,0.3,1,1,7,0
1199,Kade Zimmerman,NM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,30.0,0.3,1,1,30,0
1200,Jacoby Bellazar,MissSt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,13.0,0.3,1,1,13,0
1201,Keaton Cheves,SMU,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.0,0.2,1,1,3,0
1202,Jurrion Dickey,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,7.0,0.2,1,1,7,0
1203,Malik Hornsby,TxSt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,2.0,0.2,1,1,2,0
1204,Jacob Godfrey,NM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.0,0.3,1,1,6,0
1205,Jediyah Willoughby,Toledo,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,16.0,0.3,1,1,16,0
1206,Lonnie Adksim,SamHou,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1207,Colin O'Connor,Navy,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.5,1,0,0,0
1208,LaMarcus Brand,GaSt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1209,Keith Wheeler,Tulsa,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1210,Jaedyn McKinstry,UL-Mon,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1211,Zhighlil McMillan,NorTx,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1212,Shemar Kirk,Mia-Fl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.2,1,0,0,0
1213,David Adolph,OhioSt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1214,Grayson Tempest,Tulsa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1215,Luby Maurice,FIU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1216,Jason Thompson,Stan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1217,Kenric Lanier,Minn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.3,1,0,0,0
1218,Trey Weary,Tenn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1219,Ismael Cisse,Stan,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1220,Antwaan Mays,Marsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.2,1,0,0,0
1221,Thomas Amankwaa,Rut,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,1,0,0,0
1222,Taeshaun Lyons,Wash,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1223,Paul Billups II,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.2,1,0,0,0
1224,Dom Henry,BYU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1225,Luke Besh,Tulane,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1226,Richard Rocquemore,NorTx,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1227,Myles Alston,ODU,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1228,Cole Wright,Boise,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1229,Kyle Van Leeuwen,UtahSt,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1230,Jeremiah Gradowitz,Nevada,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1231,Isaiah Batton,KentSt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1232,Bryce Stephens,Ark,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1233,Shawn Miller,Ill,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1234,Shadeed Ahmed,TxSt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1235,Dajon Harrison,UConn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1236,Dallan Wright,JacSt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1237,Blake Gunter,Tulane,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1238,Montrel Hatten,OreSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.3,1,0,0,0
1239,Clyde Curry,ArkSt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1240,Camron Heard,OkSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.2,1,0,0,0
1241,Kendin Alexander,AF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1,0,0,0
1242,Tyler Griffin,UCF,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1243,Misun Kelley,Clem,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1244,Zackary Drawdy,UConn,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1245,Tristan Wiley,UL-Mon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1246,Quentin Redding,Minn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1247,Tyler Evans,WVU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1248,Drew Hocutt,TxTch,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1249,Bradley Schlom,UCLA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1250,Malik Armstrong,NIU,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1251,Ryder MacGillivray,UtahSt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.2,1,0,0,0
1252,Dylan Redmon,FIU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1253,Jarel Williams,WVU,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1254,Walker Merrill,Wake,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1255,Rico Arnold,GaSt,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1256,Jacquon Gibson,UMass,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,1,0,0,0
1257,Terique Owens,MoStU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,28,528,4
1258,Isaiah Davis,SFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,19,161,1
1259,Roy Alexander,Albany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,18,144,2
1260,Dalyn McDonald,SEMO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,18,212,2
1261,Dominique Thompson,CalPly,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,17,301,2
1262,Jakobie Keeney-James,EastWa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,15,220,0
1263,Ger-Cari Caldwell,NCA&T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,15,184,0
1264,Chrysten Cochran,Ark-PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,13,135,1
1265,Marquis Spiker,PorSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,12,222,1
1266,Marcus Phillips,NoAri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,12,166,4
1267,Khatib Lyles,APSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,9,74,2
1268,Cornell Hendrick,Elon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,8,95,0
1269,Cornell Hendrick Jr.,Elon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,8,95,0
1270,DreSean Kendrick,W&M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,7,107,1
1271,Claude Coleman,Ark-PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,6,53,1
1272,Jasiah Williams,Rich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,5,21,0
1273,Javaughn Williams,Ark-PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,5,47,0
1274,Javaughn Williams,Ark-PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,5,47,0
1275,Dequan Stanley,EastKy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,5,71,0
1276,Chris Houston,Chat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,4,56,1
1277,Jasiah Provillon,Camp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,4,33,1
1278,Keyonta Lanier,NoAri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,4,26,0
1279,Caleb Ogunmola,Elon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,29,0
1280,Derrick White,Ark-PB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,66,0
1281,Jermaine Johnson,Duq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,3,15,0
1282,Terrence Horne,WCU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,33,0
1283,Jaycob Horn,EastKy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,21,1
1284,Larry Wright,MoStU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2,41,0
1285,Tyler Smith,Chat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,47,1
1286,James Sowards,SFA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,11,1
1287,Jig Williams,URI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,1,53,1
1288,Alex Bowen,GaSo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0
