,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
920,Steven Fiso,Hawaii,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0.5,10.2,1.1,5,2,51,2
921,Harry Van Dyne,InSt,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,3.0,14.3,5,1,15,0
922,Max May,Clem,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1.3,6.4,1.3,5,1,32,0
923,Allen Dailey,USA,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,1.2,1.3,5,1,6,0
924,D'Wayne Crawford,Lib,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0.0,0.0,1.3,5,0,0,0
925,Giancarlo Woods,CalPly,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,84.8,10.8,4,27,339,1
926,Ty James,Merc,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,152.8,22.2,4,26,611,7
927,Mohamed Jabbie,Albany,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,65.5,18.2,4,22,262,0
928,Parker Wroble,Merc,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,55.0,22.2,4,21,220,1
929,Tyron Arnett,Chat,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,44.0,11.8,4,18,176,0
930,Daemon Dawkins,Ark-PB,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.4,71.8,20.0,4,17,287,2
931,Randal Grimes,Web,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,44.3,12.1,4,14,177,0
932,Mo Edwards,EastKy,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,32.8,11.8,4,10,131,1
933,Jalen Johnson,McNe,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,25.5,20.0,4,9,102,0
934,Sterling Berkhalter,NCA&T,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,15.5,19.0,4,7,62,0
935,C.J. Williams,WCU,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,20.0,11.4,4,4,80,0
936,Wyatt Wieland,Wyo,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0.3,15.0,1.4,4,4,60,0
937,Kentron Poitier,FlaSt,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.4,5.5,1.2,4,4,22,0
938,John Jackson,USC,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4,4.0,0.8,4,3,16,0
939,Thomas Zsiros,Toledo,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,11.0,1.0,4,3,44,0
940,Bryce Stephens,Ark,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1.0,1.3,1.3,4,3,5,0
941,Jaivian Lofton,Lib,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,12.8,1.1,4,3,51,1
942,Jamar Simpson,SJSU,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,5.3,1.0,4,2,21,0
943,Javaughn Williams,KentSt,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.3,1.0,4,2,21,0
944,Malik Cooper,Temple,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,2.8,1.1,4,2,11,0
945,Saan Lewis,Kty,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.7,1.0,1.1,4,2,4,0
946,Marquel Tinsley,MiddTn,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.6,4.5,0.9,4,2,18,1
947,Jordan Brown,Fres,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4,2.8,0.8,4,2,11,0
948,Javaughn Williams,KentSt,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5.3,1.0,4,2,21,0
949,Brady Boyd,Minn,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0.4,4.5,1.6,4,2,18,0
950,Logan Loya,UCLA,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,5.5,1.2,4,2,22,0
951,Christian Fitzpatrick,MSU,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0.4,0.8,1.0,4,2,3,0
952,Aaron Moore,ODU,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.3,1.0,4,1,9,0
953,Kobay White,BC,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,6.3,1.3,4,1,25,0
954,Will Pauling,Cin,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1.3,1.5,1.0,4,1,6,0
955,Rafael McCoy,ODU,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.5,1.0,4,1,10,0
956,Tristan Golightly,Kansas,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.4,2.3,1.3,4,1,9,0
957,Jimmy Holiday,Tenn,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.4,1.3,1.1,4,1,5,0
958,Chauncey Magwood,Kty,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.3,4.3,1.1,4,1,17,0
959,Malachi Holt-Bennett,Ind,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0.5,7.3,1.1,4,1,29,1
960,Kaedin Robinson,UCF,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.5,1.1,4,1,30,1
961,Collin Sullivan,Purdue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.3,1.0,0.7,4,1,4,0
962,Jayden Ballard,OhioSt,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.0,0.8,4,1,4,0
963,Dennis Robinson,TxSt,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0.0,0.0,1.1,4,0,0,0
964,CJ Moore,WashSt,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,4,0,0,0
965,Elijah Jeffreys,UConn,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,4,0,0,0
966,Quincy Skinner,Vandy,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,4,0,0,0
967,Raphael Williams,WCU,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,319.7,8.6,3,73,959,9
968,Jasiah Williams,Rich,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,149.3,13.0,3,42,448,2
969,Roy Alexander,Albany,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,186.7,13.6,3,37,560,3
970,Isaiah Weston,NoIa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,294.3,8.8,3,37,883,5
971,Leroy Henley,Rich,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,153.0,13.0,3,35,459,3
972,Hendrix Johnson,NoAri,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,169.7,15.0,3,28,509,5
973,Korey Banks,NCA&T,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,97.0,14.3,3,25,291,0
974,Jonathan Johnson,Rich,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,43.3,13.0,3,12,130,0
975,Benjamin Omayebu,IdaSt,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.3,38.3,5.7,3,12,115,2
976,Christian Fredericksen,IdaSt,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,40.7,5.7,3,9,122,0
977,Isaiah Montgomery,JacSt,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,22.3,4.3,3,9,67,0
978,Dean Patterson,FIU,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.0,11.3,0.8,3,3,34,0
979,Markus Allen,Wisc,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1.0,21.7,1.0,3,3,65,0
980,Donivan Wright,EastMi,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.3,0.7,3,3,19,0
981,Donavon Grier,GaSt,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.8,1.3,1.0,3,3,4,0
982,Julian Gray,NCSU,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6.0,0.7,3,3,18,0
983,Tamatoa Mokiao-Atimalala,Hawaii,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0.3,1.0,0.7,3,2,3,0
984,Will Brown,Clem,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.3,12.7,0.8,3,2,38,0
985,Dionte Marks,UCF,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,6.7,0.8,3,2,20,0
986,Carson Walters,Nevada,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6,1.3,0.5,3,2,4,0
987,Nazir Burnett,Temple,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,10.0,0.8,3,2,30,0
988,Bradley Rozner,Rice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.0,0.9,3,2,30,0
989,Luke Bussel,VaTech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.8,9.0,1.0,3,2,27,0
990,Dominick Blaylock,UGa,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0.6,3.7,0.7,3,2,11,0
991,Sam Wiglusz,OhioSt,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.5,4.7,0.6,3,2,14,0
992,Shawn Naim,Akron,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.3,2.0,0.8,3,2,6,0
993,Brodie King,MissSt,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.0,1.7,0.4,3,2,5,0
994,Dior Scott,Hawaii,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,11.7,0.7,3,2,35,0
995,Mitchell Quinn,WashSt,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,9.7,0.7,3,2,29,0
996,Christian Dremel,Rut,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.4,2.7,0.8,3,2,8,0
997,Tailique Williams,GaSt,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,28.0,1.0,3,2,84,1
998,Nick Ast,UTEP,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2,5.0,0.8,3,2,15,0
999,Marcus Rogers,Troy,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.8,13.7,0.7,3,2,41,0
1000,Keegan Jones,UCLA,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3,9.3,0.9,3,2,28,0
1001,Chris Booker,OhioSt,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,9.0,0.6,3,2,27,0
1002,Cristian Dixon,Mich,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3,0.8,3,1,7,0
1003,Matt Sykes,UCLA,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.0,0.9,3,1,9,0
1004,Kenny Brewer III,CentMi,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.0,0.7,3,1,6,0
1005,Dawson Snyder,StF-Pa,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3,11.1,3,1,7,0
1006,Andison Coby,Tenn,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,1.7,0.8,3,1,5,0
1007,Adam Beale,Toledo,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,1.3,0.8,3,1,4,0
1008,Beau Barker,SMU,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3,7.0,0.7,3,1,21,0
1009,Bryce Bohanon,Tulane,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0.8,3,1,12,0
1010,Artez Hooker,FIU,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.3,0.8,3,1,4,0
1011,Emoryie Edwards,Fres,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,6.3,0.6,3,1,19,0
1012,Hal Presley,Baylor,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,5.0,0.8,3,1,15,0
1013,Devon Pauley,UL-Laf,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.8,3,1,0,0
1014,Geordon Porter,AriSt,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,15.7,1.0,3,1,47,0
1015,Ryan King,GaTech,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0.4,2.3,0.9,3,1,7,0
1016,Jordan Mosley,NW,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,2.3,0.8,3,1,7,0
1017,RJ Garcia,KanSt,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1.0,2.0,1.0,3,1,6,0
1018,Kendall Abdur-Rahman,WestKy,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.6,-1.7,0.4,3,1,-5,0
1019,Ay'Jaun Marshall,Army,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.5,7.3,2.8,3,1,22,1
1020,Jake Spiewak,AF,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.3,10.3,2.7,3,1,31,0
1021,Devin Price,TexA&M,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.3,2.3,0.8,3,1,7,0
1022,J. Michael Sturdivant,Cal,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.0,0.0,0.8,3,0,0,0
1023,Jostein Clarke,UTEP,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,3,0,0,0
1024,Christian Greene,Wake,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,3,0,0,0
1025,Mason Pierce,McNe,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,181.0,10.0,2,30,362,5
1026,Cole Blackman,W&M,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,213.0,13.3,2,26,426,3
1027,Trey Harrell,Ark-PB,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.3,147.0,10.0,2,26,294,1
1028,Devron Harper,Merc,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,196.5,11.1,2,24,393,1
1029,Jalen Kelsey,Camp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,204.0,6.3,2,22,408,4
1030,Ron Hunt,NCA&T,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,181.0,9.5,2,21,362,2
1031,Jakobie Keeney-James,EastWa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,123.0,5.1,2,17,246,3
1032,Jamoi Mayes,Chat,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,125.0,5.9,2,15,250,0
1033,Jordan Bonner,Elon,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,81.0,5.6,2,14,162,0
1034,Jordan Bonner,Elon,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,81.0,5.6,2,14,162,0
1035,Marquis Spiker,PorSt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,56.0,2.1,2,9,112,0
1036,Jayson Jones,JacSt,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,45.0,2.9,2,9,90,1
1037,Jai Williams,Camp,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,77.5,6.3,2,8,155,2
1038,Joshua DeCambre,APSU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,53.5,4.8,2,6,107,0
1039,Will Taylor,Clem,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.0,0.5,2,2,6,0
1040,Stephen Gosnell,UNC,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2,5.5,0.5,2,2,11,0
1041,Thaiu Jones-Bell,Ala,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.4,8.0,0.4,2,2,16,0
1042,Chris Rhone,CoastC,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,19.5,0.6,2,2,39,1
1043,Grant Frerking,Tenn,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3,4.0,0.5,2,2,8,0
1044,Gunnar Henderson,TCU,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6.0,0.7,2,2,12,0
1045,Andrew Sowinski,Purdue,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7.5,0.4,2,2,15,0
1046,Ethan Hahn,Marsh,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,10.0,0.4,2,2,20,0
1047,Will Taylor,Clem,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3.0,0.5,2,2,6,0
1048,Christian Leary,Ala,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3,2.0,0.4,2,2,4,1
1049,Trey Adkins,SCar,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4,10.0,0.6,2,2,20,0
1050,Kyron Hudson,USC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,2.0,0.4,2,2,4,0
1051,Troy Stellato,Clem,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,7.5,0.5,2,2,15,0
1052,Samuel Brown,WVU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,0.5,2,2,16,0
1053,Zamar Wise,UMass,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3,2.5,0.6,2,2,5,0
1054,Rico Powers,SCar,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,6.0,0.6,2,2,12,0
1055,DeAmonte King,Toledo,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,17.0,0.5,2,2,34,0
1056,Kyran Griffin-Isom,Troy,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.3,12.5,0.5,2,2,25,0
1057,Eric Hommel,KanSt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.2,15.0,0.6,2,2,30,0
1058,Michael Roberts,Army,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2,6.5,1.9,2,2,13,0
1059,Micah Wilson,Missou,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.5,0.4,2,1,5,0
1060,Cale Cabbiness,OkSt,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3,12.0,0.5,2,1,24,0
1061,Sahmir Hagans,Duke,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,2.5,0.5,2,1,5,0
1062,Spencer Curtis,Oregon,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.2,11.0,0.5,2,1,22,0
1063,Nigel Fitzgerald,ODU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.5,0.5,2,1,9,0
1064,Matt Salerno,ND,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.2,-2.0,0.5,2,1,-4,0
1065,Jacob Freeman,GaSt,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1.5,0.7,2,1,3,0
1066,Chris Scott,Cin,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2,3.0,0.5,2,1,6,0
1067,Logan Wolf,NoIa,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,4.5,5.9,2,1,9,0
1068,Elijah Downing,Lou,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.7,4.5,0.6,2,1,9,0
1069,Omari Walker,ArkSt,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,8.5,0.4,2,1,17,0
1070,Drew Swinney,Clem,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2.0,0.5,2,1,4,0
1071,Chabastin Taylor,KanSt,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.3,7.0,0.6,2,1,14,0
1072,John Dunmore,OreSt,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7,2.0,0.6,2,1,4,0
1073,Ezeriah Anderson,IaSt,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,11.0,0.5,2,1,22,0
1074,Lewis Bond,BC,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.7,3.0,0.7,2,1,6,0
1075,Alex Maxwell,Purdue,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,4.5,0.4,2,1,9,0
1076,Monaray Baldwin,Baylor,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3,3.5,0.6,2,1,7,0
1077,Caylin Newton,Auburn,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,15.5,0.5,2,1,31,0
1078,Dexter Carter,GaSo,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,5.0,0.7,2,1,10,0
1079,Lawrence Dixon,NMSt,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.2,3.5,0.4,2,1,7,0
1080,Alex Adams,LSU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,2.5,0.5,2,1,5,0
1081,Jared Brown,CoastC,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.5,0.6,2,1,5,1
1082,OrTre Smith,SCar,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,7.5,0.6,2,1,15,0
1083,John Vardzel,Pitt,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3.0,0.4,2,1,6,0
1084,Sheldon Jones,Tx-SA,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3.5,0.5,2,1,7,0
1085,Caleb Coombs,Marsh,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.7,8.5,0.4,2,1,17,0
1086,Michael Redding,Mia-Fl,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0.4,2,1,3,0
1087,Cameron Wright,Mem,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,15.5,0.5,2,1,31,0
1088,JB Mitchell,EastMi,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,2,0,0,0
1089,Wyatt Fischer,Cin,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1090,Jordan Johnson,UCF,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1091,Larry Stephens,Toledo,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1092,Tommy Christakos,Cal,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1093,Jabez Tinae,Wash,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1094,Will Pelissier,Wyo,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.7,2,0,0,0
1095,Finn Hogan,CentMi,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1096,Chris Lewis,Kty,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.6,2,0,0,0
1097,Jessie Parson,Rut,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1098,Kahleil Jackson,Fla,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1099,Sawyer Racanelli,Wash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1100,Jayson Raines,Stan,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
1101,Yulkeith Brown,TexA&M,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
1102,Terence Loville,SJSU,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.5,2,0,0,0
