,,,Week-By-Week Targets,,,,,,,,,,,,,,,,,,,,Averages,,,Receiving Totals,,,
738,Tobias Enlow,CenArk,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,23.8,5.7,5,12,119,0
739,Damoriea Vick,MoStU,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,19.0,22.7,5,9,95,0
740,Jalen McGaughy,BallSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,1.0,34.2,2.0,5,5,171,3
741,Jalen McGaughy,BallSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,2,0,1.0,34.2,2.0,5,5,171,3
742,Charles Ross,Nevada,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1.3,7.4,1.4,5,4,37,0
743,Cam Burnette,ECU,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1.0,13.8,1.8,5,4,69,0
744,Taylor Compton,UtahSt,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,1.7,5.2,3.1,5,4,26,0
745,Hassan Littles,BallSt,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0.8,8.2,2.0,5,4,41,0
746,Demick Starling,UVa,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,1.7,4.0,1.3,5,4,20,1
747,Dalvin Smith,WestKy,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3,11.6,1.4,5,4,58,2
748,Tyson Thompson,HouBap,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,7.6,2.9,5,4,38,0
749,Tahj Magee,LaTech,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,1.0,2.0,1.4,5,3,10,0
750,Alante Brown,Neb,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0.7,8.2,2.2,5,3,41,0
751,Caden Leggett,TxTch,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,1.7,1.4,1.3,5,3,7,0
752,Jamaal Bell,Nevada,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,0.6,7.4,1.4,5,3,37,1
753,Boogie Knight,Akron,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0.8,5.0,3.4,5,3,25,0
754,Ryan Davis,UAB,0,0,2,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1.3,9.0,2.1,5,3,45,0
755,Xavier Williams,Ala,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1.3,4.8,1.2,5,3,24,0
756,Josh Delgado,Oregon,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1.3,7.2,2.7,5,3,36,0
757,Cole Caterbone,Army,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,1.7,5.8,6.8,5,3,29,0
758,Moochie Dixon,Tex,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1.7,15.2,1.4,5,3,76,1
759,Chadarius Townsend,TxTch,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.7,4.6,1.3,5,3,23,0
760,Luke Floriea,KentSt,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1.7,7.6,4.0,5,3,38,0
761,Christian Richmond,CenArk,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8.6,5.7,5,3,43,0
762,Charles Njoku,UCLA,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,2.5,8.2,2.6,5,3,41,1
763,Ryan Davis,UAB,0,0,2,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,1.3,9.0,2.1,5,3,45,0
764,Keshunn Abram,KentSt,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,1.7,7.8,4.0,5,2,39,1
765,Mason Donaldson,Camp,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,3.4,4.8,5,2,17,1
766,Jared Atkinson,Baylor,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1.7,13.6,1.5,5,2,68,0
767,Calvin Jackson,WashSt,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5.0,2.4,3.3,5,2,12,0
768,Devin Chandler,Wisc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1.3,5.6,2.5,5,2,28,0
769,Devaughn Vele,Utah,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,1.7,2.4,3.2,5,2,12,0
770,Ke'Andre Street,Hou,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,1.7,6.2,1.8,5,2,31,1
771,Garrett Bickhart,Pitt,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.2,1.2,5,2,16,0
772,Stephon Robinson,Kansas,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.7,7.0,1.8,5,2,35,0
773,Dee Anderson,OkSt,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.7,2.8,1.5,5,1,14,0
774,Jalen McMillan,Wash,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1.7,3.2,4.5,5,1,16,0
775,Thomas Reid,Ari,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,1.7,1.2,2.8,5,1,6,0
776,Calvin Wiggins,SMU,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0.0,0.0,1.4,5,0,0,0
777,Ty James,Merc,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1.3,12.3,16.7,4,6,49,0
778,Samson Nacua,Utah,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2.0,7.3,2.6,4,4,29,1
779,Isaiah Wooden,KentSt,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2.0,23.5,3.2,4,4,94,1
780,Von Swinton,Ind,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,1.3,13.0,1.4,4,4,52,0
781,Jontavis Robertson,Duke,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.5,6.3,1.0,4,4,25,0
782,Josh Johnson,Lou,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4.0,10.0,1.3,4,4,40,0
783,Javon Swinton,Ind,0,0,0,0,0,0,0,0,4,2,0,2,0,0,0,0,0,0,0,0,1.3,13.0,1.4,4,4,52,0
784,Dominic Benson,SDSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2.0,9.3,2.0,4,3,37,0
785,Andre Crump,SJSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1.3,4.5,1.4,4,3,18,0
786,Kazmeir Allen,UCLA,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2.0,10.0,2.0,4,3,40,0
787,Chris Coleman,Fres,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2.0,16.8,1.7,4,3,67,0
788,Wykeen Gill,KanSt,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.3,1.6,4,3,9,0
789,Jafar Armstrong,ND,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.5,1.1,4,3,38,0
790,Tim Patrick,UtahSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,5.3,2.5,4,3,21,0
791,Jamal Glaspie,Fres,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1.3,10.5,1.7,4,3,42,0
792,Tyler Scott,Cin,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1.0,5.0,1.4,4,3,20,0
793,Marquis McCoy,SouMis,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,10.8,1.5,4,2,43,0
794,Cameron Odom,Ohio,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2.0,8.8,7.7,4,2,35,0
795,Maclaine Griffin,Boise,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4.0,3.0,1.9,4,2,12,0
796,Hayden Mitchell,UVa,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7,2.5,1.1,4,2,10,0
797,Jimmy Calloway,Tenn,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1.3,5.0,1.4,4,2,20,0
798,Berkeley Holman,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4.0,6.8,1.4,4,2,27,0
799,Josh Farr,UTEP,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,2.8,1.7,4,2,11,0
800,Anselem Umeh,NM,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2.0,5.3,1.9,4,2,21,0
801,Roscoe Johnson,Lou,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,1.3,5.0,1.3,4,2,20,0
802,Jaylon Jackson,Colo,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1.0,4.3,2.3,4,2,17,1
803,Darren Wilson,IaSt,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,6.8,1.1,4,2,27,1
804,RaJae' Johnson,UAB,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1.0,5.0,1.7,4,2,20,0
805,Tre'Von Morgan,MSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4.0,11.5,1.7,4,2,46,1
806,Darion Williamson,FlaSt,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.0,3.8,1.4,4,2,15,0
807,Marcus Phillips,UNLV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1.3,4.3,2.1,4,2,17,0
808,Evan Fairs,VaTech,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,4.5,1.6,4,2,18,0
809,Mohamed Toure,NIU,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1.3,11.0,1.9,4,1,44,0
810,Cole McGowan,Hou,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.8,3.0,1.4,4,1,12,0
811,Justin Dunn,NCSU,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2.0,2.8,1.0,4,1,11,0
812,Sincere Brown,USF,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.0,4.8,1.3,4,1,19,0
813,Carlos Sandy,Ill,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1.0,7.3,2.1,4,1,29,1
814,Savion Williams,TCU,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.6,2.0,1.5,4,1,8,0
815,Malachi Wideman,Tenn,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2.0,6.0,1.4,4,1,24,0
816,Montorie Foster,MSU,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.0,0.0,1.7,4,0,0,0
817,Anthony Gould,OreSt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,1.7,4,0,0,0
818,Jaylen Johnson,UGa,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0.0,0.0,1.3,4,0,0,0
819,Micah Manning,EastKy,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.7,3.7,3,4,26,0
820,Jared Scott,JacSt,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.8,10.0,5.6,3,4,30,0
821,Javaughn Williams,KentSt,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1.5,6.3,2.4,3,3,19,1
822,Dylan Thomas,TCU,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,12.3,1.1,3,3,37,0
823,Ben Peterson,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.8,31.7,5.0,3,3,95,1
824,Nick DeGennaro,MD,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.5,14.0,1.9,3,3,42,0
825,Drew Swinney,Clem,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.0,0.6,3,3,18,0
826,Javaughn Williams,KentSt,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,1.5,6.3,2.4,3,3,19,1
827,Darius Lewis,GaSo,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.8,6.3,1.8,3,3,19,0
828,Kealon Jackson,NorTx,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.7,0.9,3,3,23,0
829,Ke'Shawn Williams,Wake,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.8,14.7,1.0,3,3,44,0
830,Victor Santiago,UMass,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1.5,1.3,3.1,3,2,4,0
831,Julian Hicks,Akron,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1.0,6.0,2.1,3,2,18,0
832,Jerome Buckner,Ohio,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1.5,4.0,5.8,3,2,12,0
833,Elijah Cooks,Nevada,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.0,8.0,0.8,3,2,24,0
834,Jake Henry,App,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,7.3,1.0,3,2,22,0
835,Christopher Scott,NCSU,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.5,16.3,0.8,3,2,49,0
836,Arian Smith,UGa,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1.0,28.7,1.0,3,2,86,1
837,Dea Dea McDougle,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1.5,7.0,1.9,3,2,21,0
838,Will Sheppard,Vandy,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.8,10.0,1.0,3,2,30,0
839,Carlos Carriere,MD,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.0,9.0,1.9,3,2,27,0
840,Wayne Dennis,NW,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1.5,8.7,1.1,3,2,26,0
841,Te'Vailance Hunt,TCU,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.0,1.1,3,2,6,0
842,Cade McDonald,MSU,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1.5,5.0,1.3,3,2,15,0
843,Trey Adkins,SCar,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.0,6.7,1.0,3,2,20,0
844,Lincoln Victor,Hawaii,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1.0,5.7,1.0,3,2,17,0
845,Javon Baker,Ala,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1.5,5.0,0.7,3,2,15,0
846,Monroe Young,Cal,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1.5,5.0,2.3,3,2,15,0
847,Koali Nishigaya,Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1.5,12.0,1.0,3,2,36,0
848,Marshall Few,Mia-Fl,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0.8,3,2,12,0
849,Trejan Bridges,Okla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1.5,6.3,0.8,3,2,19,0
850,Damon Smith,Okla,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3,0.8,3,2,7,0
851,Chris Scott,NCSU,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.0,16.3,0.8,3,2,49,0
852,Dalen Cambre,UL-Laf,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1.0,3.3,1.0,3,1,10,0
853,Xavier Restrepo,Mia-Fl,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.8,4.0,0.8,3,1,12,0
854,Jaylen Erwin,UCLA,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.0,7.3,1.5,3,1,22,0
855,Kadas Reams,Temple,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3.0,3.0,1.2,3,1,9,0
856,Conner McCarthy,CoastC,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,2.3,1.1,3,1,7,0
857,Clevan Thomas,Kty,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.2,3,1,3,0
858,John Stephens,TCU,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.7,1.1,3,1,5,0
859,Ja'Quavion Fraziars,Fla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.0,1.3,0.6,3,1,4,0
860,Cannon Montgomery,Tulsa,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.7,1.0,3,1,2,0
861,August Pitre,Rice,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,2.3,3,1,3,1
862,Tyron Arnett,Chat,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.0,1.7,13.0,3,1,5,0
863,Javon Turner,UMass,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1.0,11.0,3.1,3,1,33,0
864,Graeson Malashevich,WVU,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.0,0.8,3,1,30,0
865,John Vardzel,Pitt,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.5,1.7,0.7,3,1,5,0
866,Austin Robinson,Mia-O,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1.5,9.7,3.6,3,1,29,0
867,Deion Hair-Griffin,NorTx,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.4,4.7,0.9,3,1,14,0
868,Leroy Deshazor,ArkSt,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.6,2.3,0.7,3,1,7,0
869,Stephan Bracey,Wisc,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1.0,3.7,1.5,3,1,11,0
870,Jaron Woodyard,Marsh,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.5,14.0,1.1,3,1,42,1
871,Kevin Austin,ND,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,6.0,0.9,3,1,18,0
872,Andre Johnson,AriSt,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1.5,11.7,3.5,3,1,35,0
873,T.J. Jones,PSU,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0.0,0.0,1.0,3,0,0,0
874,Seth Jones,Baylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.9,3,0,0,0
875,D'Marcus Adams,FlaAtl,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,1.3,3,0,0,0
876,Seth Porter,KanSt,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.2,3,0,0,0
877,Jasiah Provillon,NCSU,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.8,3,0,0,0
878,Justin Olson,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0.0,0.0,0.8,3,0,0,0
879,Rashod Owens,OkSt,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,9.5,0.6,2,2,19,0
880,Raymond Niro,NW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.0,8.5,0.7,2,2,17,0
881,A.J. Abbott,Wisc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.0,1.0,2,2,12,0
882,Zamar Wise,UMass,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8.0,2.0,2,2,16,0
883,TJ Sheffield,Purdue,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.3,5.5,0.8,2,2,11,0
884,Landon Burrell,MiddTn,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3.5,0.6,2,2,7,0
885,Tyson Mobley,CoastC,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.7,4.5,0.7,2,2,9,0
886,Milan Tucker,App,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,5.5,0.7,2,2,11,0
887,Finn Corwin,Okla,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,15.5,0.6,2,2,31,1
888,Chris Long,Rut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.0,6.0,0.6,2,2,12,0
889,Gavin Thomson,Pitt,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,6.0,0.5,2,2,12,0
890,Max May,Clem,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.5,0.4,2,1,1,0
891,Devin Jennings,Wyo,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7,3.5,1.6,2,1,7,0
892,Quinton Hadnot,UtahSt,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,1.0,1.2,2,1,2,0
893,Thaiu Jones-Bell,Ala,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,-1.0,0.5,2,1,-2,0
894,Ger-Cari Caldwell,SCar,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,2.5,0.7,2,1,5,0
895,Jordan Pouncey,Fla,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,13.5,0.4,2,1,27,1
896,Golden Eke,UL-Laf,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.5,0.7,2,1,5,0
897,Damien Alford,Syr,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.5,0.6,2,1,3,0
898,Onuma Dieke,UMass,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1.0,4.5,2.0,2,1,9,0
899,Ja'Mori Maclin,Missou,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,2.5,0.5,2,1,5,0
900,Willie Erdman,Temple,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.4,3.0,0.8,2,1,6,0
901,Timothy Scippio,Akron,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2.0,7.0,1.4,2,1,14,0
902,Fabian McCray,NIU,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,17.0,0.9,2,1,34,0
903,Anthony Williams,MSU,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1.0,2.5,0.8,2,1,5,0
904,Ja'Markis Weston,Fla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.0,6.5,0.4,2,1,13,0
905,Justin Gibbs,APSU,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.5,2.9,2,1,1,0
906,Andrew McGowan,Tx-SA,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,16.5,0.6,2,1,33,0
907,Aidan Bitter,IaSt,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.0,19.0,0.5,2,1,38,0
908,Trebor Pena,Syr,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-0.5,0.6,2,1,-1,0
909,Jordan Chin,Wash,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2.0,1.5,1.8,2,1,3,0
910,Tyler Moore,Mem,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,3.5,0.5,2,1,7,0
911,Kameron McQueen,Kansas,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0,3.5,0.7,2,1,7,0
912,Cameron Sullivan-Brown,PSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.0,7.0,0.7,2,1,14,0
913,Terry Lockett,MSU,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,2.0,0.8,2,1,4,0
914,Jordan Brown,Kansas,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.7,2,1,4,0
915,Onuma Dieke,UMass,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1.0,4.5,2.0,2,1,9,0
916,Brian Darby,Okla,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,7.0,0.6,2,1,14,0
917,Marquis Whitmire,Akron,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2.0,0.5,1.4,2,1,1,0
918,Jake Spiewak,AF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.0,3.5,3.3,2,1,7,0
919,Fred Lloyd,USF,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.7,2,0,0,0
920,Dannis Jackson,Miss,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
921,Jamel Thomas,USA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
922,Obi Obialo,Okla,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.6,2,0,0,0
